,city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details
440,Riyadh,Badr neighborhood,North,300,15,7,5,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,40000,"دبلكس نظيفه 

اربعه غرف نوم  مع 3 حمامات 

صاله علوية

مجلس ومقلط واسع 

مجلس نساء

مطبخ  مفتوح

غرفه خادمه مع الحمام في السطح

حوش واسع مع مدخل مستقل للنساء"
441,Riyadh,sand district,South,345,0,7,5,3,1,1,0,1,0,0,0,0,1,0,0,1,0,1,50000,درج داخلي وشقتين للايجار
442,Riyadh,dew district,the West,250,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,1,0,0,180000,"فيلا تشطيب فاخر 
جدييييييدة

الدور الاول : حديقة امامية و خلفية ، صالونين ، مطبخ و حمام ضيوف
يوجد غرفة تخزين و غرفة سائق
الدور الثاني : 3 اجنحة رئيسية مع غرفة كلوزيت و حمام خاص لكل غرفة
الدور الثالث : اسطوح خارجي مميز مع جاكوزي ، صالة ، غرفة خادمة + ..."
443,Riyadh,Granada neighborhood,4 streets,260,11,4,3,3,1,1,0,1,1,1,0,1,0,0,0,1,0,0,190000,"كمبوند يوجد جميع الخدمات 
مسطاحات خضراء العاب  شالات والعاب مائية  مسابح 
خدمات أخرى مدرسة من 2سنه«إلى 6سنوات
جميع الخدمات متوفرة من صراف إلى و سوير ماركت كبير 
توفير صيانة وتنظيف كامل 
توفير باص للتنقل إلى الأسواق والمقاولات
مطاعم
الاسعار تختلف باخت..."
444,Riyadh,Kairouan-district,the West,200,5,4,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,75000,"للايجار فله دبلكس 
مكونه من 
الارضي غرفة سائق و كراج سياره و مجلس و مجلط و صاله و مطبخ و حوش و دورتين مياه 
الأول ٤ غرف نوم و صاله و ٣ دورات مياه 
الثاني غرفة نوم و غرفة شغاله و صاله و دورة مياه و سطح 
الايجار ٧٥ الف"
445,Riyadh,sand district,North,400,0,5,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000,"فيلا للايجار مساحه ٤٠٠ درج داخلي شارع ٣٠ شمالي 
مكونه من مشب مجلس مقلط غرفه كبار السن وصاله ومطبخ فوق ٣غرف نوم بلاضافه الى غرفه شغاله مع السطح 
45 الف دفعتين 
للاستفسار 0558985704
0597731357"
446,Riyadh,Dhahrat Laban District,the West,450,0,5,5,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,85000,"الايجار ٨٥٠٠٠الف دفعتيين  او دفعة واحدة ٨٠٠٠٠الف
ملاحظة عدد غرف النوم ٨ غرف نوم كل واحدة بدورة مياة 
كذلك مؤسس مصعد ."
447,Riyadh,Badr neighborhood,South,400,0,7,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,38000,"دور مسروق جديد 
السعر قابل للتفاوض
الاتصال بالرقم الموجود هنا
0508223600
التواصل على الرقم 👆"
448,Riyadh,King Fahd District,East,450,23,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,90000,فلة واجهة شرقية مكيفات راكبة مطبخ راكب درج صالة تحت المجالس ودورات المياة والمطبخ والصالة الدور العلوي اربع غرف مع اربع دورات مياة فوق ثلاث غرف مع دورة مياة حوش مع مدخل سيارة مع غرفة سائق شارع عشرين قريبة من الملك عبد العزيز
449,Riyadh,Al-Arid neighborhood,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ..."
450,Riyadh,Tuwaiq neighborhood,South East,400,36,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,"دورين مفصوله 
كل دور عداد مستقل 

السعر قابل لتفاوض 
جوال /0590017720"
451,Riyadh,Al-Nazim District,the West,400,0,4,4,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,40000,دور ارضي موقع مميز مجلس خارجي مشب ومجلس داخلي صاله طعام لرجال اربع غرف نوم صالتين لنساء مطبخ باب داخلي وخارجي غرفة ماسترو بدورة مياه اربع دورات مياه ثلاث مداخل للفله بالاضافه لباب كراج الرجاء مراعاه اوقات الاتصال
452,Riyadh,Badr neighborhood,South,344,0,4,4,2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,35000,فيلا للايجار بحي بدر النموذجي
453,Riyadh,Knife District,the West,375,12,4,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000,"الدور الارضي: غرفة سائق مع دورة مياه+مدخل سيارة+مجلس+مقلط+غرفة جلوس+ مطبخ+مستودع صغير تحت الدرج+دورتين مياه
الدور الثاني: صالة+٤ غرف نوم+٣ دورات مياه
السطح: غرفة اللعاب+غرفة خادمه مع دورة مياه+سطح

للتواصل واتساب\0507947000
ايراد المباني"
454,Riyadh,sand district,South East,300,0,4,4,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,40000,"فله درج داخلي 

حي الرمال .مخطط الواحه"
455,Riyadh,sand district,Southwest,260,0,7,5,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,43000,"فيلا رمال  الواحة 
واجهة جنوبي غربي مقابل لها مرفق حكومي ( حديقة ) 
مكونه من 
الدور الاول 
مشب مجلس رجال مقلط دورة مياه صالة استقبال و صالة ضيافة و مطبخ و دورة مياه 
الدور الثاني 
٢ غرفة ماستر و صالة مفتوحه على الدرج و ٢ غرف نوم بدورة مياه مشتركة 
اج..."
456,Riyadh,Al-Malqa district,North East,200,0,4,4,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,120000,"الموقع حي الملقا بمدينة الرياض دبلوكس جديدة بناء شخصي.

الدور الأرضي: مجلس رجال بدورة مياه، صالة، مطبخ مع غاز مركزي، مجلس نساء دورة مياه. 

الدور الأول: غرفة نوم رئيسية مع دورة مياه مؤسس لها جاكوزي، صالة، غرفة نوم بدورة مياه، غرفة نوم ثانية.

المزايا..."
457,Riyadh,Seville neighborhood,North,370,10,5,5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,50000,"السلام عليكم
.
أعرض لكم دور أرضي للإيجار السنوي
مكون من ( مشب بدورة مياه مجلس بدورة مياه مقلط
صاله 3 غرف نوم واحدة ماستر مطبخ مدخل سياره)
.
الموقع إشبيلية الذهبي قريبة جداً من الخدمات التجارية
 ومن المسجد ومحو الأمية ومدارس الأطفال الحكومية والأهلية
..."
458,Riyadh,the happiness neighborhood,North,420,0,5,5,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,60000,"فيلا للايجار تتكون من
مجلس
مقلطف 

مشب خارجي
صاله نساء 
مجلس نساء
غرفه كبار سن
الدور الثاني ٣ غرف نوم  وصاله الثالث غرفه خادمه
غرفه غساله مع سطج"
459,Riyadh,Tuwaiq neighborhood,the West,420,0,3,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,35000,فيلا دور مساحة 420 ش 20 جديد للايجار
460,Riyadh,Al-Malqa district,South,400,0,7,5,3,1,1,1,1,0,1,0,0,1,0,0,1,1,0,120000,"للإيجار فله دورين ونص درج داخلي
عدد تسع حمامات
عدد ثمان غرف نوم + مجلس رجال + مجلس نساء+ مقلط
+ ثلاث صالات لكل دور
يوجد مدخل سيارة كهربائي"
461,Riyadh,Al-Arid neighborhood,the West,337,0,4,5,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,80000,0530537241
462,Riyadh,Kairouan-district,North East,400,0,4,5,2,0,1,1,1,0,0,1,0,1,0,0,1,0,0,140000,"فله على شارعين شرقيه شماليه  بالقيروان قيت ( مخطط العجلان ) بالقرب من حديقة عجلان واخوانه والمدارس العالمية والتربية النموذجيه مخارج الحي للملك فهد والملك سلمان الموقع مميز وبالقرب  من جميع الخدمات البناء شخصي .
الدور الارضي / ملحق خارجي واسع ومجلس ر..."
463,Riyadh,Al Hazem Naghbarhad,East,300,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,30000,فلهالايجار دبلوكس جديد في حي مشارف الحزم بالشفا العقار جدا ممتاز جديد
464,Riyadh,Swedish,the West,500,35,7,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000,"فيلا في حي السويدي تتكون من دورين يمكن تقسيمه بكل سهولة لدور ارضي وشقتين علوية يوجد حديقه والحوش واسع جدا،،
الفيلا قديمة وتم تجديد السباكة والكهرباء وتحويل البيت كامل 220 مع تغيبر جميع اللمبات والأفياش وتركيب سخانات جديده وخلاطات جديديه...
الفله واسع..."
465,Riyadh,Al-Arid neighborhood,East,375,2,3,4,3,1,1,1,1,0,1,0,0,0,0,0,1,0,0,83000,"فيلا للايجار في حي العارض  شمال التمانين 
مكون من  مجلس  رجال بدوره مياه صاله مقلط 
وغرف طعام
مدخل سيارة وغرفة سايق 
وكمارات 
الدور العلوي
خمس غرف نوام
وصاله وسطح
وغرف خادمه
مطبخ والمكيفات راكب 
السعر ٨٣الف دفعتين 
التواصل مع ابو عمر 
٠٥٠٩١٧٣٢٧٦
ابو ..."
466,Riyadh,Tuwaiq neighborhood,East,300,3,4,5,2,1,1,0,0,0,1,1,1,1,0,1,1,0,1,38000,"دبلكس حوش كبير مع مظله سيارات ومشب وبالخلف حوش صغير فيه مسبح وحديقه 
صاله مطله ع المسبح 
مكيفات راكبه 
اربع غرف وصاله فوق كل غرفه بدوره مياه ثنتين كبيره وثنتين صغيره
وتحت صالتين كبيره ومطبخ ودورات مياه ومقلط ومجلس ودورات مياه
 دفعتين ٣٩الف  دفعه واحد..."
467,Riyadh,Rahmaniyah neighborhood,South,396,7,6,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,145000,"مع التحيه .. 

فيلا فاخره للإيجار 

6 اجنحة نوم 
مدخل سياره + ملحق خارجي + غرفة سائق + غرفة خادمه 
مكيفات ومطبخ راكب 

للتواصل : محمد / 0501000075 

مكتب عبدالله حمد الموسى للعقارات"
468,Riyadh,Al Wadi Dastarka,East,300,15,6,3,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,130000,فيلا درج في الصاله حي الوادي 6 غرف الاجمالي مع صاله ومطبخ ومكيفات سبلت راكبه ومسبح وغرفة خادمه وسائق ..الاتصال بعد العصر الى الساعه 10م ( 0505466432 )
469,Riyadh,Al-Arid neighborhood,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ..."
470,Riyadh,Solomaniah District,3 streets,300,16,3,5,2,1,0,0,1,0,0,1,1,1,0,0,1,0,0,65000,مجمع ١٣١ كمبوند السليمانيه ١٢فله كل فله مدخل خارجي منفصل بالقرب من المستشفي العسكري مدخل داخلي لكل فيلا يطل علي المسبح والحوش ٣غرف الدور الارضي غرفه وصاله وحمامين وغرفة طعام ومطبخ والدور الاول ٣غرف نوم وحمامين ومستودع الدور الثاني غرفة خادمه وغرفة غس...
471,Riyadh,sand district,East,375,0,5,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,48000,"نسيم الواحه👌
فيلا مساحه 
وتصميم ممتازه
جديده
للايجار سنوي
اودفهتين 
5غرف كبار 
مدخل سياره 
حوش 
مجلس رجال
مجلس نساء
مشب
مقلط
غرفه كبار سن
مطبخ بمستودع
صاله درج كبيره 
فوق الدرج اربع غرف منهم ماستر 2
فوق غرفه الشغاله مع غرفه
 غسيل مع السطح وغرفه سايق..."
472,Riyadh,Dhahrat Laban District,the West,520,0,6,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,50000,"للايجار فيلا دور ارضي مساحة520م
اربع غرف نوم مجلس رجال صالة 
مجلس نساء مطبخ مستودع حوش خلفي
خمس دورات مياه"
473,Riyadh,Malaz district,the West,600,35,3,3,3,1,1,1,1,0,1,1,1,1,0,0,0,0,0,60000,"بيت دور واحد, مسبح و حديق.
 الملاحق: دورين 3 غرف + حمامين
السعر قابل للتفاوض 0502498796"
474,Riyadh,Al-Arid neighborhood,the West,312,0,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,100000,"فله جديده في حي العارض 
دور 
دور
شقة"
475,Riyadh,Al-Arid neighborhood,South,475,0,5,5,5,0,1,0,0,0,1,1,0,1,0,1,0,0,0,179000,"للايجار 
فيلا دبلوكس بمساحة ٤٨٨ متر  ، دور و ٣ شقق 
مكيفة و تشطيب فاخر 

مواصفات الدور
 بمدخلين و يحتوي على ٤ غرف نوم واحدة منهم ماستر 
 ٤ دورات مياة  و مكان للغسيل وعدد ٢ صالة مفتوحة و مطبخ و صالة طعام  و مجلس و فناء خاص

مواصفات الشقق : 

شقتين تحت..."
476,Riyadh,Sustainable district,South East,375,0,5,5,2,1,1,1,0,0,0,1,0,1,0,0,0,0,1,50000,"بسم الله ماشالله تبارك الله  
الرياض حي ديراب أو مشارف الحزم 
فيلا للايجار جديده على شارعين ٢٠ في ٢٠
جنوبيه غربيه
 المساحه ٣٧٥
درج صاله 
طبعا واسعه وكبيره جدا وتصميم ممتاز وفخم
سيراميك وديكورات حديثه وتصميم فخم ورائع 
يتكون الدور الأرضي من :
ملحق أو ..."
477,Riyadh,Al-Malqa district,4 streets,300,3,4,4,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,140000,"@4tunerealty

للايجار فلل داخل كمباوند بيوت التلال الذكية بحي الملقا
 مدخل خاص ومدخل كراج الدور الارضي مجالس وغرفة خادمة وغرفة غسيل
 الدور العلوي 3 غرف نوم منها واحدة ماستر ومجلس مطل على الحديقة 
مؤثثة بالكامل مع حديقة مشتركة ونادي رياضي ومسبح وساونا..."
478,Riyadh,Al Munsiyah District,East,388,0,6,4,3,0,1,1,0,0,0,0,1,1,0,1,1,0,1,70000,موقع مميز طريق التخصصي مقابل سكه القطار
479,Riyadh,Al Areej Al Gharbia Naghbarhad,the West,200,5,5,4,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,35000,فيلا دبلوكس لم يسكنها احد قبل جديده بناء قبل خمس سنوات ولكزيد من التفاصيل التواصل على رقم الواتس والأتصال 0501017267
480,Riyadh,Seville neighborhood,the West,250,0,5,3,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,58000,"فيلا للايجار بحي القادسيه مساحه 250 تتكون من حوش+ مدخل سياره+ مشب+ مجلس رجال +مقلط +صاله +مجلس نساء+
غرفة كبار السن او معاقين + الدور الاول 4 غرف وصاله منهم غرفتين ماستر عرض الشارع 20غربي  السعر 58الف دفعتين كل ستة اشهر دفعه +يوجد فيها شقه مكونه من 3..."
